user_id,status_id,created_at,created_at_date,pull_date,date_difference,screen_name,text,source,favorite_count,ln_favorite_count,favorite_count_prop,ln_favorite_count_prop,retweet_count,ln_retweet_count,retweet_count_prop,ln_retweet_count_prop,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function.,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,WC_mc,social_engagement_index,buzz,polarity,politically_oriented
x28138045,x785218684067414016,10/9/2016 20:41,10/9/2016,11/19/2020,1502,perezpena,"@schemaly @WeedenKim and again FWIW, I'm sure some men do, but none I know. At least not in front of me.",nytimes,3,1.386294361,0.001997337,0.001995345,0,0,0,0,21,18.82,1,99,95.81,10.5,9.52,85.71,57.14,14.29,14.29,14.29,0,0,0,0,0,0,14.29,9.52,4.76,9.52,9.52,14.29,4.76,4.76,0,0,14.29,4.76,4.76,0,0,0,0,4.76,0,0,0,4.76,23.81,4.76,0,0,4.76,4.76,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,19.05,0,14.29,4.76,0,0,0,0,0,0,0,0,0,0,0,0,33.33,9.52,9.52,0,0,0,0,0,0,4.76,0,9.52,-3.013990314,0.000997673,0,0,0
x41634520,x1314547593800757248,10/9/2020 12:45,10/9/2020,11/19/2020,41,seanhannity,Trump Campaign: Decision To Make Debate Virtual Is ‘Extremely Suspect’ https://t.co/BovzLOTvFf,foxnews,5117,8.540519017,124.804878,4.83473212,1211,7.100027167,29.53658537,3.418925485,15,84.62,74.76,10.08,25.77,15,40,66.67,20,0,0,0,0,0,0,0,0,0,6.67,6.67,6.67,0,0,13.33,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,0,0,26.67,13.33,6.67,0,0,6.67,0,0,0,0,0,0,0,0,0,0,6.67,0,0,6.67,0,0,0,13.33,0,0,0,0,0,0,0,0,0,0,0,6.67,0,6.67,0,0,0,40,6.67,0,6.67,0,0,0,0,6.67,6.67,0,13.33,-9.013990314,4.126828803,1,0,1
x15770911,x790227468661710848,10/23/2016 16:24,10/23/2016,11/19/2020,1488,nekesamumbi,@ldbahr the sequel!!!!,ap,1,0.693147181,0.000672043,0.000671817,0,0,0,0,3,99,50,1,25.77,3,0,33.33,33.33,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.67,0,0,0,0,0,133.33,0,0,0,0,33.33,-21.01399031,0.000335909,0,0,0
x18554022,x1181613338326945792,10/8/2019 16:52,10/8/2019,11/19/2020,408,JulietMacur,"But will they paint over the image of James Harden? He did apologize, after all, saying, ""We love China. We love everything they're about."" This is all so messed up. https://t.co/zRhea6dLWK",nytimes,30,3.433987204,0.073529412,0.070951736,7,2.079441542,0.017156863,0.017011346,35,44.59,99,1.94,98.56,7,8.57,77.14,51.43,17.14,11.43,0,5.71,0,2.86,2.86,5.71,2.86,14.29,11.43,5.71,5.71,0,14.29,2.86,2.86,0,0,5.71,5.71,5.71,0,0,0,0,28.57,0,0,0,2.86,11.43,0,0,0,0,8.57,2.86,8.57,2.86,2.86,2.86,5.71,0,0,0,0,20,11.43,0,8.57,0,0,2.86,5.71,2.86,8.57,0,5.71,2.86,0,0,0,0,0,0,2.86,0,2.86,0,0,0,37.14,11.43,8.57,0,0,2.86,0,0,5.71,2.86,0,5.71,10.98600969,0.043981541,0,0,0
x28138045,x808706593160314880,12/13/2016 16:14,12/13/2016,11/19/2020,1437,perezpena,@ClydeHaberman Might also tell him things he doesn't want to hear.,nytimes,0,0,0,0,0,0,0,0,11,1,99,1,25.77,11,9.09,90.91,63.64,27.27,18.18,0,0,0,18.18,0,9.09,0,9.09,18.18,9.09,9.09,9.09,45.45,0,0,0,0,0,0,0,0,0,0,0,36.36,0,0,0,18.18,18.18,0,0,9.09,9.09,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.27,9.09,0,0,0,0,0,0,0,9.09,0,9.09,-13.01399031,0,0,1,0
x17389023,x1312555201698713600,10/4/2020 0:48,10/4/2020,11/19/2020,46,davidwchen,"More chaos in Texas, as AG -- already under indictment on securities fraud charges -- is accused of ""bribery and other potential criminal offenses"" by his former 1st assistant and other top aides 
https://t.co/wdLPACVyqI via @tplohetski @chucklindell @statesman",nytimes,1,0.693147181,0.02173913,0.021506205,0,0,0,0,40,90.61,40.12,43.37,72.57,40,35,60,35,7.5,2.5,0,0,0,2.5,0,5,0,17.5,2.5,2.5,7.5,0,2.5,10,10,0,0,2.5,7.5,5,2.5,0,2.5,0,2.5,0,0,0,2.5,7.5,0,0,0,2.5,0,5,0,0,0,0,0,0,0,0,0,12.5,0,5,7.5,0,2.5,5,2.5,2.5,17.5,0,12.5,5,2.5,0,0,0,0,0,2.5,0,2.5,0,0,0,32.5,2.5,2.5,0,0,0,0,10,5,0,0,12.5,15.98600969,0.010753103,0,0,1
x246646501,x1260178565678718977,5/12/2020 12:02,5/12/2020,11/19/2020,191,magancrane,"Here's what a post-pandemic future might look like, according to economists, CEOs and investors https://t.co/A1LRvmLO6M via @markets",ap,0,0,0,0,0,0,0,0,22,93.26,50,11,25.77,22,27.27,72.73,36.36,4.55,0,0,0,0,0,0,4.55,4.55,13.64,4.55,4.55,4.55,0,13.64,0,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55,0,0,0,4.55,0,0,4.55,4.55,0,0,0,0,0,0,0,4.55,0,0,4.55,0,0,0,9.09,9.09,13.64,0,4.55,4.55,18.18,0,0,13.64,0,0,4.55,0,4.55,0,0,0,36.36,4.55,9.09,0,0,0,0,4.55,0,4.55,0,13.64,-2.013990314,0,0,1,0
x41634520,x1321239010363232259,10/27/2020 23:55,10/27/2020,11/19/2020,23,seanhannity,Thanksgiving Canceled? https://t.co/EpHH20PLSX,foxnews,1441,7.273786318,62.65217391,4.153433479,475,6.165417854,20.65217391,3.075105861,7,93.26,50,1,25.77,3.5,42.86,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,57.14,14.29,0,0,0,14.29,0,0,0,0,0,28.57,-17.01399031,3.61426967,0,0,0
x167122787,x1260374048615342083,5/13/2020 0:59,5/13/2020,11/19/2020,190,EricShawnTV,Thank you Loyal @FoxNews viewers for trusting us during this difficult time. Please #stayhealthy! @foxnews #foxnews  #fox https://t.co/N3QeoATlqj,foxnews,5,1.791759469,0.026315789,0.025975486,0,0,0,0,22,87.93,98.8,2.4,99,7.33,36.36,59.09,22.73,13.64,9.09,0,4.55,4.55,0,0,4.55,0,9.09,0,0,0,0,9.09,13.64,0,0,0,0,22.73,18.18,4.55,0,0,0,13.64,0,0,0,0,0,0,0,0,0,0,0,4.55,4.55,0,0,0,0,0,0,0,18.18,9.09,0,0,0,9.09,0,4.55,0,9.09,0,0,9.09,0,0,0,0,0,0,4.55,0,4.55,0,0,0,45.45,9.09,0,0,0,0,4.55,0,0,0,0,31.82,-2.013990314,0.012987743,0,1,0
x18554022,x1016342839100395520,7/9/2018 15:26,7/9/2018,11/19/2020,864,JulietMacur,@Cyclopunk I really wish the Giro Rosa wasn't on at the same time as the Tour and got proper live coverage!,nytimes,0,0,0,0,7,2.079441542,0.008101852,0.008069208,21,93.26,2.86,89.63,25.77,21,9.52,76.19,47.62,4.76,4.76,4.76,0,0,0,0,0,14.29,14.29,4.76,4.76,9.52,4.76,19.05,9.52,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,4.76,0,0,9.52,0,0,0,0,4.76,0,4.76,0,0,4.76,0,0,0,4.76,0,9.52,4.76,4.76,19.05,0,14.29,4.76,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,4.76,0,0,4.76,0,4.76,-3.013990314,0.004034604,0,1,0
x22055109,x829324747066449922,2/8/2017 13:43,2/8/2017,11/19/2020,1380,SteveDoocy,"@rlcastle1 look at the pictures, yes!",foxnews,1,0.693147181,0.000724638,0.000724375,0,0,0,0,6,99,50,23.51,25.77,6,33.33,83.33,33.33,0,0,0,0,0,0,0,0,16.67,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,50,0,16.67,0,0,0,16.67,0,0,0,0,16.67,-18.01399031,0.000362188,0,1,0
x262937086,x1298978678181945344,8/27/2020 13:40,8/27/2020,11/19/2020,84,DanBarryNYT,"In today’s print edition of the New York Times, a letter to the editor from Jimmy Stewart’s daughter, Kelly Stewart Harcourt. Paper crumpled by an enthusiastic ⁦@SenSherrodBrown⁩ waving it in the air as he delivered it to me first thing this morning. https://t.co/iHs7UE0ZaF",nytimes,0,0,0,0,7096,8.867427439,84.47619048,4.448237863,47,99,66.48,37.87,66.07,15.67,23.4,70.21,40.43,12.77,4.26,2.13,0,0,2.13,0,8.51,10.64,17.02,0,0,2.13,0,0,4.26,2.13,0,2.13,0,2.13,2.13,0,0,0,0,6.38,2.13,0,2.13,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0,2.13,0,2.13,0,0,2.13,0,19.15,2.13,6.38,10.64,6.38,0,0,0,0,0,2.13,0,2.13,0,0,0,21.28,6.38,4.26,0,0,0,0,0,0,4.26,0,6.38,22.98600969,2.224118932,0,1,0
x18983793,x1258152525368381440,5/6/2020 21:51,5/6/2020,11/19/2020,197,ShannonBream,Coming up live on @SpecialReport w/ @BretBaier - Update on J. Ginsburg and today's arguments in Little Sisters of the Poor case - should they be required to facilitate contraceptive coverage for their employees?  #SCOTUS,foxnews,101,4.624972813,0.512690355,0.413889758,10,2.397895273,0.050761421,0.049515065,33,98.34,88.71,70.57,1,11,30.3,75.76,39.39,6.06,6.06,0,0,0,0,6.06,0,3.03,21.21,6.06,0,3.03,0,12.12,3.03,0,0,0,0,6.06,0,6.06,0,3.03,0,12.12,3.03,0,3.03,0,3.03,0,0,3.03,0,0,0,0,0,0,0,3.03,0,3.03,0,0,12.12,3.03,0,9.09,0,0,0,9.09,3.03,27.27,3.03,18.18,6.06,6.06,0,0,3.03,0,0,3.03,0,3.03,0,0,0,24.24,3.03,0,0,0,3.03,0,6.06,0,3.03,0,9.09,8.986009686,0.231702412,0,0,0
x262937086,x1283074565955039238,7/14/2020 16:23,7/14/2020,11/19/2020,128,DanBarryNYT,"A smart, positive review by @CharlesPPierce of the latest book by @GregMitch - about how Hollywood helped to frame the narrative of the dropping of the atomic bomb. A book that features both J. Robert Oppenheimer AND Donna Reed has to be good: https://t.co/IQ8LLPOedA",nytimes,12,2.564949357,0.09375,0.089612159,11,2.48490665,0.0859375,0.082443669,47,99,50,1,99,15.67,19.15,61.7,40.43,2.13,0,0,0,0,0,0,2.13,12.77,17.02,4.26,4.26,4.26,0,6.38,6.38,2.13,2.13,0,2.13,6.38,6.38,0,0,0,0,0,0,0,0,0,4.26,0,2.13,0,0,2.13,0,0,0,0,0,0,0,0,0,0,4.26,0,0,0,4.26,0,2.13,4.26,0,4.26,0,2.13,2.13,6.38,4.26,0,0,0,0,2.13,0,2.13,0,0,0,21.28,6.38,2.13,2.13,0,0,0,2.13,0,0,0,8.51,22.98600969,0.086027914,0,1,0
x262937086,x1257643115655172097,5/5/2020 12:07,5/5/2020,11/19/2020,198,DanBarryNYT,"@jimdwyernyt @RoyPeterClark @PulitzerPrizes @LATstevelopez Thank you, my good friend. And sincere congratulations to  one of the very best, @LATstevelopez.",nytimes,2,1.098612289,0.01010101,0.010050336,0,0,0,0,19,86.88,85.38,1,99,9.5,36.84,68.42,36.84,10.53,10.53,5.26,0,5.26,0,0,0,5.26,10.53,0,5.26,5.26,0,5.26,5.26,5.26,0,5.26,0,21.05,21.05,0,0,0,0,10.53,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.79,5.26,5.26,5.26,10.53,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.37,10.53,10.53,0,0,0,0,0,0,0,0,26.32,-5.013990314,0.005025168,0,1,0
x15770911,x1282398332086886400,7/12/2020 19:36,7/12/2020,11/19/2020,130,nekesamumbi,"Filmmakers Cristina Costantini and Kareem Tabsch, along with producer Alex Fumero, detail filming the gender non-conforming astrologer, who after decades of global love vanished from the public eye. https://t.co/8kDC53PPzg",ap,0,0,0,0,1,0.693147181,0.007692308,0.007662873,35,99,80.42,1.94,25.77,17.5,25.71,54.29,25.71,2.86,0,0,0,0,0,0,2.86,5.71,14.29,0,0,2.86,0,2.86,2.86,2.86,2.86,0,0,5.71,2.86,2.86,0,2.86,0,8.57,0,0,0,0,2.86,0,2.86,0,0,0,0,2.86,2.86,0,0,5.71,2.86,0,0,0,2.86,2.86,0,0,0,0,0,0,0,8.57,0,2.86,5.71,2.86,5.71,0,0,0,0,2.86,0,2.86,0,0,0,22.86,5.71,8.57,0,0,0,0,2.86,0,0,0,5.71,10.98600969,0.003831437,0,1,0
x262937086,x1265812215321542658,5/28/2020 1:08,5/28/2020,11/19/2020,175,DanBarryNYT,"@DanBarryNYT Among the virus’s indignities, @DanBarryNYT writes, “it has denied us the grace of being present for a loved one’s last moments. Age-old customs that lend meaning to existence have been upended, including the sacred rituals of how we mourn.”
https://t.co/uMf3jjnzsT",nytimes,0,0,0,0,91,4.521788577,0.52,0.418710335,46,93.26,86.15,16.76,66.89,15.33,26.09,73.91,41.3,8.7,4.35,0,4.35,0,0,0,4.35,8.7,13.04,8.7,2.17,2.17,0,15.22,2.17,0,2.17,0,0,6.52,4.35,2.17,0,0,2.17,6.52,0,0,0,0,4.35,2.17,2.17,0,0,0,0,0,0,0,0,2.17,0,0,0,0,13.04,6.52,0,6.52,0,0,4.35,10.87,0,13.04,0,2.17,10.87,2.17,0,0,2.17,4.35,2.17,2.17,0,2.17,0,0,0,32.61,6.52,6.52,0,0,0,0,2.17,4.35,4.35,0,8.7,21.98600969,0.209355168,0,0,0
x167122787,x1290026648708870144,8/2/2020 20:48,8/2/2020,11/19/2020,109,EricShawnTV,"Than you Peggy! And thanks for your support to #releasethefilesonJimmyHoffa. I believe the truth is in the hidden FBI docs. “Riddle: The Search For James R. Hoffa,“ 3 episodes are now on Fox Nation. @foxnation @foxnews #fox #foxnation #foxnews https://t.co/uVFOeaJ3lY",foxnews,3,1.386294361,0.027522936,0.027150989,0,0,0,0,44,96.54,67.52,19.82,99,7.33,20.45,56.82,36.36,6.82,6.82,2.27,0,4.55,0,0,0,6.82,13.64,4.55,2.27,2.27,0,11.36,4.55,2.27,0,2.27,0,6.82,6.82,0,0,0,0,4.55,0,0,0,0,6.82,2.27,0,0,0,2.27,2.27,4.55,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.64,0,9.09,0,6.82,2.27,0,0,0,0,0,0,4.55,0,4.55,0,0,0,40.91,11.36,2.27,2.27,0,0,2.27,0,4.55,0,0,18.18,19.98600969,0.013575495,0,1,0
x54182985,x786118421364768768,10/12/2016 8:16,10/12/2016,11/19/2020,1499,lhinnant,Weaponized surveillance drones by ISIS raise fears in Syria and beyond: https://t.co/djrnpS5mwf,ap,0,0,0,0,0,0,0,0,16,97.36,50,7.84,1,16,18.75,50,25,0,0,0,0,0,0,0,0,0,18.75,0,6.25,6.25,0,0,0,0,0,0,0,12.5,0,12.5,6.25,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,0,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,6.25,0,0,0,0,6.25,0,6.25,0,0,0,25,6.25,0,6.25,0,0,0,0,0,0,0,12.5,-8.013990314,0,0,0,1
x167122787,x1290017878310129664,8/2/2020 20:13,8/2/2020,11/19/2020,109,EricShawnTV,@EricShawnTV @FoxNews #ReleasethefilesonJimmyHoffa ...such a powerful series Eric. Please keep at it and bring him home for a proper burial. Somehow I believe you will solve this mystery!,foxnews,0,0,0,0,1,0.693147181,0.009174312,0.009132484,28,58.73,76.25,13.15,87.2,9.33,25,82.14,46.43,17.86,10.71,3.57,0,3.57,3.57,0,7.14,7.14,7.14,3.57,7.14,3.57,0,17.86,0,0,0,0,3.57,3.57,3.57,0,0,0,0,7.14,0,0,0,3.57,14.29,7.14,3.57,0,7.14,0,0,0,0,0,0,0,0,0,0,0,7.14,0,7.14,3.57,0,0,0,14.29,3.57,7.14,3.57,3.57,0,0,0,3.57,0,0,3.57,0,0,0,0,0,0,32.14,17.86,0,0,0,0,3.57,0,0,0,0,10.71,3.986009686,0.004566242,0,1,0
x19714682,x64770805078302720,5/1/2011 19:18,5/1/2011,11/19/2020,3490,DwightGarner,"If God wanted me to hang onto [money], he'd have put handles on it. (Evel Knievel, in Leigh Monteville's new bio.)",nytimes,0,0,0,0,0,0,0,0,21,79.28,31.71,68.01,25.77,10.5,14.29,71.43,42.86,14.29,9.52,4.76,0,0,4.76,0,4.76,0,19.05,9.52,0,4.76,0,23.81,4.76,0,0,0,0,0,0,0,0,0,0,4.76,0,0,0,4.76,9.52,0,0,9.52,4.76,0,4.76,0,0,0,0,0,0,0,0,0,4.76,0,0,4.76,0,0,4.76,9.52,0,28.57,9.52,14.29,4.76,0,0,0,4.76,4.76,0,0,0,0,0,0,0,47.62,9.52,9.52,0,0,0,0,0,0,9.52,9.52,9.52,-3.013990314,0,0,1,0
x28138045,x1244621112132108288,3/30/2020 13:42,3/30/2020,11/19/2020,234,perezpena,"Question for those saying virus is being blown out of proportion to make Trump look bad: Has it also been blown out of proportion in China, South Korea, Iran, Italy, Spain, Germany, France, etc, to make Trump look bad?",nytimes,1,0.693147181,0.004273504,0.004264399,0,0,0,0,39,93.26,69.6,8.65,1,39,10.26,61.54,38.46,5.13,0,0,0,0,0,0,5.13,0,20.51,10.26,2.56,2.56,0,23.08,0,0,0,0,0,5.13,0,5.13,0,0,0,5.13,0,0,0,0,7.69,2.56,5.13,0,2.56,0,0,7.69,5.13,2.56,0,0,0,0,0,0,5.13,0,0,0,0,5.13,2.56,15.38,0,10.26,0,10.26,0,0,0,0,0,0,0,0,0,0,0,0,0,25.64,0,20.51,2.56,0,2.56,0,0,0,0,0,0,14.98600969,0.0021322,1,0,1
x167122787,x1325599449096314881,11/9/2020 0:41,11/9/2020,11/19/2020,10,EricShawnTV,Eric Shawn: Trump/Biden election views differ on vote counting: https://t.co/3LD10l15aZ @FoxNews #FoxNews #fox #VoteResponsibly #Election2020results #Trump #BidenHarris2020 #DonaldJTrump #politics #Poll #BallotHarvesting #JoeBiden #Trump2020,foxnews,1,0.693147181,0.1,0.09531018,0,0,0,0,30,95.84,36.95,1,25.77,30,40,16.67,3.33,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,0,0,0,0,0,3.33,3.33,3.33,0,0,0,0,0,0,0,3.33,0,0,3.33,0,0,0,0,0,3.33,0,3.33,0,3.33,0,0,0,0,0,3.33,0,3.33,0,0,0,63.33,3.33,0,6.67,0,0,0,0,0,0,0,53.33,5.986009686,0.04765509,1,0,1
x21010253,x1143282483120750595,6/24/2019 22:19,6/24/2019,11/19/2020,514,LelandVittert,The @IRStaxpros will accept and cash any check these folks send them.... https://t.co/BxwCtWFwny,foxnews,12,2.564949357,0.023346304,0.023077947,5,1.791759469,0.009727626,0.009680618,17,59.32,96.11,6.2,98.87,8.5,11.76,64.71,29.41,11.76,5.88,0,0,0,0,5.88,5.88,5.88,0,5.88,0,5.88,0,17.65,0,0,0,0,5.88,5.88,5.88,0,0,0,0,17.65,5.88,0,0,0,11.76,5.88,0,0,5.88,0,0,0,0,0,0,0,0,0,0,0,5.88,0,0,5.88,0,0,0,5.88,5.88,5.88,5.88,0,0,0,0,0,5.88,0,0,5.88,0,5.88,0,0,0,47.06,29.41,0,0,0,0,0,0,0,0,0,17.65,-7.013990314,0.016379283,0,1,0
x19714682,x144163797781839874,12/6/2011 21:18,12/6/2011,11/19/2020,3271,DwightGarner,"Cookbooks, like histories, are written by the victors. (Tom Mueller, 'Extra Virginity.')",nytimes,1,0.693147181,0.000305717,0.00030567,1,0.693147181,0.000305717,0.00030567,12,99,50,1.79,25.77,6,50,83.33,33.33,0,0,0,0,0,0,0,0,8.33,16.67,8.33,0,0,0,16.67,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,8.33,8.33,8.33,0,8.33,8.33,8.33,0,8.33,8.33,0,8.33,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,75,16.67,25,0,0,0,0,0,0,16.67,16.67,0,-12.01399031,0.00030567,0,1,0
x18554022,x1073664953045917696,12/14/2018 19:44,12/14/2018,11/19/2020,706,JulietMacur,"No matter what happens with the criminal investigation of former USOC CEO Scott Blackmun, there's a lesson to be learned for those people who (remarkably) don't get it already. If you have any inkling that a child might've been abused, CALL THE POLICE. https://t.co/1uBCPGFOfX",nytimes,43,3.784189634,0.060906516,0.059123746,16,2.833213344,0.02266289,0.022409901,48,56.25,73.4,1.79,4.56,16,20.83,81.25,47.92,12.5,2.08,0,0,2.08,0,0,10.42,8.33,8.33,12.5,4.17,2.08,4.17,18.75,2.08,2.08,4.17,0,2.08,2.08,0,2.08,0,2.08,0,10.42,0,0,0,0,10.42,4.17,0,2.08,6.25,0,2.08,2.08,0,2.08,0,0,0,0,0,0,10.42,0,0,8.33,2.08,0,10.42,12.5,0,4.17,0,0,4.17,10.42,0,0,2.08,0,0,2.08,0,2.08,0,0,0,25,6.25,4.17,0,0,0,0,0,0,6.25,4.17,4.17,23.98600969,0.040766824,0,0,1
x41634520,x1314552712713957376,10/9/2020 13:06,10/9/2020,11/19/2020,41,seanhannity,Bossing Biden... https://t.co/DzxJ2TAW9i,foxnews,1027,6.935370446,25.04878049,3.259970953,530,6.274762021,12.92682927,2.633817143,7,93.26,50,1,25.77,3.5,28.57,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,85.71,57.14,0,0,0,0,0,0,0,0,0,28.57,-17.01399031,2.946894048,0,0,1
x19714682,x70149839719112705,5/16/2011 15:33,5/16/2011,11/19/2020,3475,DwightGarner,Genius / RT @nybooks Sentence of the week: @shamblanderson picks a zinger by Bill McKibben http://bit.ly/kgEhdU,nytimes,1,0.693147181,0.00028777,0.000287728,2,1.098612289,0.00057554,0.000575374,19,99,70.08,1,25.77,19,21.05,52.63,21.05,0,0,0,0,0,0,0,0,10.53,10.53,0,0,0,0,5.26,0,0,0,0,5.26,0,0,0,0,0,0,5.26,0,0,0,0,5.26,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26,0,5.26,0,0,5.26,0,0,0,5.26,0,0,10.53,0,10.53,5.26,0,0,36.84,5.26,0,5.26,0,0,0,0,0,0,0,26.32,-5.013990314,0.000431551,0,0,0
x246646501,x1306613191779254273,9/17/2020 15:17,9/17/2020,11/19/2020,63,magancrane,"In NYC, indoor dining will resume before in class learning for kids. We need to prioritize what’s important societally and make sure we advance those goals. Safely returning kids to in class learning in low prevalence settings like NYC should be among our highest priorities. https://t.co/pMWx4Cal2v",ap,0,0,0,0,770,6.647688374,12.22222222,2.581898916,50,93.26,96.38,43.37,91.14,12.5,24,78,38,10,6,0,6,0,0,0,4,0,20,8,0,2,0,16,4,6,2,0,0,8,6,2,0,0,2,12,0,0,0,0,12,4,2,4,0,2,0,0,0,0,0,2,0,0,0,2,18,6,4,6,4,2,0,8,2,20,2,14,4,12,0,0,0,0,0,2,0,2,0,0,0,16,8,2,0,0,0,0,0,0,2,0,4,25.98600969,1.290949458,0,1,0
x262937086,x1272944158634885122,6/16/2020 17:28,6/16/2020,11/19/2020,156,DanBarryNYT,"On this momentous Bloomsday, I raise my Gorgonzola sandwich in one hand and my glass of Burgundy in the other, all to deliver this toast: Yes.",nytimes,33,3.526360525,0.211538462,0.191891008,3,1.386294361,0.019230769,0.019048195,26,88.9,6.21,98.79,25.77,26,23.08,76.92,50,23.08,11.54,11.54,0,0,0,0,11.54,3.85,19.23,0,0,3.85,0,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,3.85,3.85,3.85,0,0,3.85,7.69,3.85,0,0,3.85,0,0,0,0,0,0,0,0,0,19.23,3.85,11.54,3.85,0,0,0,0,0,0,3.85,0,0,3.85,0,0,15.38,3.85,7.69,3.85,0,0,0,0,0,0,0,0,1.986009686,0.105469602,0,1,0
x54182985,x905762649224470532,9/7/2017 12:00,9/7/2017,11/19/2020,1169,lhinnant,"One by one, US jets picking off Islamic State fighters who stray too far from their stranded desert convoy: https://t.co/PvlxkwDKxE",ap,0,0,0,0,0,0,0,0,24,88.46,98.11,1.79,1,24,20.83,58.33,29.17,12.5,8.33,0,4.17,0,0,4.17,4.17,0,12.5,0,4.17,0,0,4.17,4.17,0,4.17,8.33,0,4.17,0,4.17,0,4.17,0,16.67,0,0,0,0,4.17,0,4.17,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17,4.17,0,0,0,0,0,0,0,8.33,0,8.33,0,0,0,0,0,4.17,0,4.17,0,4.17,0,0,0,20.83,4.17,4.17,4.17,0,0,0,0,0,0,0,8.33,-0.013990314,0,1,0,1
x17389023,x1323973424176398336,11/4/2020 13:00,11/4/2020,11/19/2020,15,davidwchen,"“I talk tonight now not as a former governor, but as a former U.S. attorney. There’s just no basis to make that argument tonight.""

Chris Christie rejects Trump's claim of ""major fraud""

 https://t.co/AI1Wt46nC3 via @politico",nytimes,158,5.068904202,10.53333333,2.445241393,40,3.713572067,2.666666667,1.299282984,39,77.75,22.08,63.54,1,13,23.08,69.23,38.46,5.13,2.56,2.56,0,0,0,0,2.56,5.13,12.82,2.56,7.69,7.69,5.13,5.13,12.82,10.26,0,0,0,5.13,0,5.13,0,2.56,2.56,5.13,0,0,0,0,10.26,0,5.13,0,0,0,5.13,0,0,0,0,0,0,0,0,0,7.69,0,0,7.69,0,0,5.13,10.26,5.13,15.38,0,2.56,12.82,5.13,0,0,0,0,0,2.56,0,2.56,0,0,0,38.46,12.82,2.56,0,0,0,0,0,10.26,5.13,0,7.69,14.98600969,1.872262189,1,0,1
